rial_reward,dqn_reward,collisions,distance,winner,rial_smooth,dqn_smooth
-77.0696643110663,-154.13932862213264,2.0,0.3812703,rial,-42.93729826725127,-85.69459653450255
-45.27733952746381,-90.5546790549276,0.0,1.841987,rial,-43.168146152306086,-86.15629230461218
-41.16547081602265,-82.3309416320453,0.0,1.5154617,rial,-42.924564503875025,-85.66912900775006
-51.010949896237285,-102.0218997924746,12.0,0.29175103,rial,-43.00448290048895,-85.83563246764457
-28.96510768225131,-56.43021536450263,0.0,1.5089667,rial,-42.995860196326994,-85.79838705932066
-27.973181701503446,-55.446363403006906,14.0,1.4220299,rial,-43.022901782002315,-85.81913689733797
-58.73964442181331,-117.47928884362659,11.0,0.3291142,rial,-43.382188360894105,-86.56437672178821
-52.84534683975875,-105.19069367951752,0.0,1.8734127,rial,-43.735658953004965,-87.29131790600992
-31.008700149063433,-62.01740029812686,0.0,1.6094595,rial,-43.539428326888874,-86.9055233204444
-23.794523071322036,-46.089046142644065,0.0,1.4971157,rial,-43.37748597110212,-86.50830527553757
-33.81479350618238,-66.62958701236477,0.0,1.1918036,rial,-43.339186314208945,-86.4183726284179
-28.514960652312975,-57.02992130462594,1.0,1.4306101,rial,-43.263086194528846,-86.2661723890577
-65.93808925825132,-131.87617851650262,14.0,0.07408081,rial,-42.602792998905976,-84.94558599781196
-64.09720985054486,-126.69441970108971,15.0,0.37605894,rial,-42.7802502804303,-85.28050056086062
-37.61019406359344,-73.72038812718692,0.0,1.8460709,rial,-42.72323401667108,-85.14646803334216
-52.321530302908585,-104.64306060581715,4.0,0.42114532,rial,-42.503464649482154,-84.70692929896431
-57.818718704104484,-115.63743740820894,4.0,0.18764143,rial,-42.84662614423362,-85.35325228846723
-57.515076174108884,-115.03015234821781,0.0,1.696414,rial,-43.03486038862169,-85.7230541105767
-57.86989255879076,-115.73978511758156,0.0,2.45007,rial,-43.09541287255135,-85.8508257451027
-39.99833146822009,-77.9966629364402,5.0,1.4243432,rial,-42.794693941701865,-85.22272121673707
-28.22691958205217,-54.95383916410436,0.0,1.8969674,rial,-42.463926001270984,-84.54118533587531
-28.325189336371377,-56.650378672742754,5.0,1.6288273,rial,-42.54788551059228,-84.70910435451789
-26.493320724942706,-54.98664144988541,7.0,1.6196599,rial,-42.58498112165708,-84.80996224331416
-39.552884477877924,-80.10576895575585,6.0,1.5037342,rial,-42.34850171227076,-84.35033675787486
-78.5418402044717,-157.08368040894342,0.0,1.2557849,rial,-42.840232583645324,-85.35379850062398
-50.37104009658721,-101.7420801931744,6.0,2.5544128,rial,-42.88601883307005,-85.46537099947342
-42.184437553963306,-84.36887510792663,0.0,2.2916937,rial,-42.69237210641946,-85.11807754617227
-26.171202186287115,-52.34240437257422,0.0,1.6706332,rial,-41.82679738375748,-83.3869281008483
-46.418409694611,-92.83681938922197,32.0,0.6737047,rial,-42.07577757850932,-83.88488849035195
-37.30086300818161,-73.10172601636322,1.0,1.1949193,rial,-42.10112782618,-83.91558898569332
-36.25122704820379,-72.50245409640759,0.0,0.2949044,rial,-41.913427041934604,-83.54018741720253
-53.729638194719165,-107.45927638943832,4.0,0.23688929,rial,-41.674574066038545,-83.06248146541041
-50.37751033640895,-99.25502067281793,4.0,0.9382513,rial,-41.54003378120414,-82.78006756240826
-30.67597488535209,-60.851949770704195,1.0,1.2727984,rial,-41.53189041354732,-82.75711416042796
-31.325637868756893,-60.65127573751378,0.0,2.129233,rial,-41.577246054055095,-82.82115877477686
-33.208026858754096,-64.41605371750822,1.0,1.6061772,rial,-41.761400956345874,-83.13613524602509
-24.667812401436798,-50.835624802873596,0.0,1.4208062,rial,-41.266113402718624,-82.16556013877059
-26.691676854710224,-53.38335370942047,0.0,1.462689,rial,-41.34444610704604,-82.3222255474254
-51.798100093287516,-103.09620018657499,5.0,1.8918014,rial,-41.217696213359105,-82.06205909338489
-22.317108266863716,-43.134216533727454,4.0,1.336494,rial,-41.207689259095226,-82.03537851819047
-59.573119400342854,-118.14623880068572,0.0,1.8882598,rial,-41.45297878675027,-82.55262424016722
-26.164883396718075,-53.32976679343615,0.0,1.9393002,rial,-41.206704802724616,-82.07340960544921
-46.595705448504404,-93.19141089700878,0.0,1.9342388,rial,-41.369002241445244,-82.39800448289049
-77.8827072319747,-155.7654144639494,2.0,1.7791928,rial,-41.998711629928046,-83.65742325985609
-28.19661168216059,-56.39322336432119,20.0,0.54686224,rial,-42.12923988853567,-83.91847977707134
-42.42118224756556,-84.84236449513112,0.0,0.5503765,rial,-42.202210588986894,-84.10442117797378
-26.752144370297074,-52.50428874059415,6.0,1.4083099,rial,-41.760281857807726,-83.20723038228212
-48.5235814366084,-96.54716287321685,10.0,0.6408071,rial,-41.88943270618636,-83.45886541237273
-73.79781797325751,-147.095635946515,14.0,0.28574112,rial,-42.45599378876343,-84.58532091086019
-28.100198774848913,-56.200397549697826,0.0,0.98811233,rial,-42.19113783174449,-84.06894233015566
-31.938844720702978,-64.87768944140598,0.0,1.9232129,rial,-41.91379757225358,-83.52759514450716
-38.991986947004136,-76.98397389400827,23.0,0.488186,rial,-41.87261858789721,-83.41857050912776
-31.503754985531096,-64.0075099710622,3.0,0.9405878,rial,-41.851959591735145,-83.37725251680364
-59.01492752504257,-118.02985505008515,10.0,0.383299,rial,-42.22785613976309,-84.12904561285951
-48.84416377238295,-97.68832754476588,18.0,1.9437937,rial,-42.34913478764276,-84.39160290861886
-61.79955996731077,-123.59911993462151,1.0,0.2781685,rial,-42.72313134400855,-85.13959602135044
-54.846938441099425,-108.1938768821989,3.0,1.5042975,rial,-42.65800761984044,-84.98934857301421
-33.96328170368028,-67.92656340736058,0.0,1.8369583,rial,-42.50685942359705,-84.68705218052743
-52.434876061050865,-105.86975212210174,0.0,2.253857,rial,-42.56130146690991,-84.80926960048649
-93.01329122764855,-186.02658245529707,28.0,0.29420704,rial,-43.4569083549013,-86.60048337646928
-36.27430833380412,-72.54861666760824,7.0,0.4303791,rial,-43.317265016222116,-86.32119669911091
-35.41765686563802,-71.83531373127605,0.0,2.6206176,rial,-43.453325357281244,-86.6066507145625
-23.050272012852993,-46.100544025705986,2.0,1.2383579,rial,-43.32682197669628,-86.38031062005923
-36.690885134856934,-73.38177026971393,0.0,0.9102252,rial,-43.119469156456745,-85.97227164624682
-24.372414261934924,-48.744828523869856,13.0,1.5030481,rial,-42.88473488097245,-85.50280309527824
-33.97990808520037,-67.9598161704007,2.0,1.107539,rial,-42.5636108345623,-84.86055500245793
-23.603189248662847,-46.70637849732571,0.0,1.4182212,rial,-42.28231053320916,-84.29128773308499
-19.144065852354835,-38.28813170470966,1.0,0.97063506,rial,-42.213831801284925,-84.16766360256985
-49.76115408907403,-99.5223081781481,17.0,0.5455151,rial,-42.419784945439226,-84.57956989087845
-34.85547801550737,-69.71095603101473,0.0,1.3675827,rial,-42.150504412914046,-84.04767549249478
-26.103334816940443,-51.7066696338809,5.0,1.3894439,rial,-42.05950590828124,-83.85901181656247
-37.79305230955476,-74.08610461910948,4.0,0.47749588,rial,-42.179353245529946,-84.07870649105988
-29.54598605099303,-62.09197210198609,0.0,1.4438808,rial,-41.7901120437711,-83.34022408754221
-61.550831340367026,-123.10166268073404,3.0,1.5373477,rial,-42.1663565857615,-84.10604650485635
-25.98013521747093,-54.96027043494186,0.0,2.1088605,rial,-42.13946391437738,-84.1122611620881
-43.74765913339984,-87.49531826679971,2.0,1.0946006,rial,-41.6951705120085,-83.22367435735033
-30.888805650176707,-61.77761130035337,0.0,1.3662149,rial,-41.50332339364467,-82.83998012062267
-42.485613022681,-84.97122604536203,2.0,1.643872,rial,-41.520925289733455,-82.87518391280022
-27.443105063068494,-56.38621012613699,0.0,1.683893,rial,-41.20668735862453,-82.26670805058241
-26.876976210484052,-53.75395242096813,3.0,1.4728318,rial,-41.17884560566763,-82.2310245446686
-31.292232693988723,-65.58446538797746,11.0,1.5110027,rial,-41.223099618900775,-82.36619923780154
-41.068582875890094,-81.63716575178019,6.0,2.2389052,rial,-40.98748546495513,-81.8883042632436
-83.38689101447015,-165.27378202894033,8.0,0.34209153,rial,-41.39470605395128,-82.68941210790257
-19.806250069564154,-39.61250013912829,9.0,1.4160299,rial,-41.245340052891294,-82.3906801057826
-70.67451805496006,-141.3490361099201,11.0,0.26775378,rial,-41.87040665267313,-83.66081330534627
-40.332116494262564,-80.16423298852511,1.0,2.0961018,rial,-41.9573042925142,-83.84127525169507
-51.64967239450443,-105.79934478900884,5.0,1.1076468,rial,-42.26576711574342,-84.49153423148684
-36.14431528265351,-70.788630565307,9.0,0.96508026,rial,-41.86851679606878,-83.67703359213756
-64.57199020782309,-129.14398041564624,18.0,1.0207062,rial,-41.8748472008325,-83.70969440166498
-49.04876315193641,-98.09752630387284,3.0,0.25444204,rial,-42.02736145534373,-84.03472291068746
-79.01283063977344,-158.02566127954685,1.0,0.11783572,rial,-42.38324545983526,-84.74649091967053
-19.867673680600035,-39.73534736120006,0.0,1.8108416,rial,-41.87723152618853,-83.73446305237708
-83.5082887784739,-167.01657755694782,19.0,0.21621302,rial,-42.22380769424674,-84.42761538849348
-34.91009789091832,-68.32019578183665,12.0,0.55577594,rial,-41.91767709867511,-83.7953541973502
-61.047373228293324,-120.09474645658663,23.0,0.23035255,rial,-42.19833098880941,-84.35666197761884
-45.67039825613983,-91.3407965122797,0.0,0.88622445,rial,-42.43091070446391,-84.84182140892784
-63.86201413607058,-127.72402827214118,23.0,0.5379889,rial,-42.90473503512657,-85.78947007025316
-44.67256426480562,-89.34512852961126,0.0,1.5703819,rial,-43.14712494899141,-86.24758323131616
-47.0639941186517,-98.12798823730341,9.0,1.7638589,rial,-43.247273077535056,-86.48787948840346
-16.05902636313503,-33.11805272627006,0.0,1.4627714,rial,-42.41416889298391,-84.83500445263448
-76.2318785148499,-152.46375702969982,5.0,1.3097665,rial,-42.75898007189407,-85.51129347712148
-48.938190285404986,-97.87638057080996,6.0,0.3141344,rial,-42.84903010831329,-85.69139354995993
-44.166892023842806,-88.33378404768561,20.0,0.5855615,rial,-43.08897263948071,-86.17127861229474
-25.129175271306547,-52.75835054261307,0.0,1.5750628,rial,-42.80511618050331,-85.63689902767331
-22.154619622880823,-45.30923924576165,0.0,1.5130254,rial,-42.603166268699304,-85.26633253739861
-32.71451285521604,-66.42902571043209,2.0,1.884648,rial,-42.55601007945947,-85.18535349225226
-29.21695682278744,-58.43391364557487,10.0,1.0826107,rial,-42.22917432783371,-84.53168198900076
-21.40577339654605,-42.811546793092106,6.0,1.1414396,rial,-41.84288450196887,-83.77910233727108
-23.636698456055974,-48.273396912111956,0.0,1.9554296,rial,-41.749027482911586,-83.61138829915652
-51.62618629502266,-103.2523725900453,5.0,1.8736563,rial,-42.01970146192846,-84.17940292385694
-44.0433136029908,-90.5866272059816,1.0,1.6002169,rial,-42.16417195185162,-84.52834390370325
-25.629373849418023,-51.258747698836025,8.0,1.2214748,rial,-42.17699277115804,-84.53398554231609
-31.436564191796897,-62.37312838359381,0.0,1.4053077,rial,-42.24025793565253,-84.65384920463839
-32.94944276738258,-65.39888553476518,3.0,1.7271501,rial,-41.98894250464046,-84.15121834261426
-30.142553341118806,-64.28510668223761,6.0,1.1653332,rial,-42.093281772297196,-84.43323021126106
-29.346229064662033,-58.692458129324066,11.0,0.80475426,rial,-41.69025656782145,-83.6405131356429
-36.13743055398097,-72.27486110796198,8.0,1.227069,rial,-41.82322386325163,-83.89311439316991
-63.514284154596425,-127.02856830919279,1.0,1.9934375,rial,-42.048804912666185,-84.34427649199904
-22.392767071506448,-44.7855341430129,0.0,1.0397776,rial,-41.308939043859944,-82.86454475438656
-49.21929225523152,-98.43858451046304,0.0,2.2706523,rial,-41.58924145150088,-83.42514956966843
-31.691245998949704,-64.8824919978994,1.0,1.7214487,rial,-41.44617563485267,-83.15901793637202
-60.34001907323561,-120.68003814647122,8.0,0.19548741,rial,-41.89401396422519,-84.06802792845038
-49.32232608458587,-99.64465216917172,8.0,0.6237476,rial,-41.90466389286489,-84.10932778572977
-36.53108630271402,-73.56217260542805,3.0,1.8260182,rial,-41.40777413725764,-83.12888160784863
-56.57282329261539,-114.14564658523078,12.0,2.085763,rial,-41.78740913082786,-83.90148492832239
-28.127729325137192,-57.25545865027436,0.0,1.2846572,rial,-41.73659425888699,-83.79985518444063
-43.960072085179256,-85.9201441703585,0.0,2.4729638,rial,-41.802835394062654,-83.91900412145864
-32.54783204194731,-64.0956640838946,3.0,1.3612138,rial,-41.816756421481536,-83.92017950962975
-65.42491767622005,-129.34983535244012,17.0,0.28842393,rial,-41.90222295683057,-84.07111258032782
-57.37745776197291,-114.75491552394581,0.0,2.5286617,rial,-42.016000210025105,-84.29866708671688
-44.37457355409306,-91.74914710818611,0.0,2.2635834,rial,-41.783667057848874,-83.87400078236439
-46.57120852747863,-93.14241705495725,0.0,1.9885681,rial,-41.67332399233392,-83.67331465133451
-49.299309297238146,-97.5986185944763,0.0,1.6680869,rial,-41.87780436024802,-84.06894205382939
-32.45823189596118,-66.91646379192234,0.0,2.0703344,rial,-41.6114491047135,-83.54956487609365
-59.247520069151804,-119.49504013830355,0.0,2.8214538,rial,-41.16123882260021,-82.66247764520041
-44.085809010070605,-86.1716180201412,0.0,1.9623048,rial,-41.26539216495043,-82.84411766323419
-66.88238417685945,-133.76476835371884,1.0,1.9399015,rial,-41.68492186243338,-83.66984372486675
-40.359074014787815,-83.21814802957563,7.0,1.7425215,rial,-41.915705889125846,-84.16474511158502
-39.082645770119726,-81.16529154023945,0.0,1.4882351,rial,-41.94759603092935,-84.26852539519203
-29.145689636429903,-57.791379272859814,0.0,2.0491118,rial,-42.01123970258928,-84.38914607184522
-54.055908341332874,-108.11181668266575,0.0,2.5302467,rial,-42.27891970600438,-84.92450607867544
-46.35851215194677,-92.71702430389354,0.0,2.0663903,rial,-42.582324011381495,-85.53798135609632
-45.97633027806303,-91.95266055612606,0.0,2.3191783,rial,-42.94008753705761,-86.25350840744856
-48.84903407395557,-97.19806814791117,0.0,2.9740057,rial,-42.927925936856035,-86.22251854037872
-38.47880918949463,-76.45761837898928,0.0,2.0860767,rial,-42.97623701917586,-86.31247403835172
-46.77193205781168,-93.54386411562335,5.0,2.0590243,rial,-43.251818315720804,-86.87030329810828
-31.739138947450492,-63.478277894900984,0.0,2.1407776,rial,-43.17109947089275,-86.72886560845218
-62.60197560264236,-125.20395120528478,0.0,2.2340183,rial,-43.61184599824808,-87.57035866316282
-28.401735059789672,-57.80347011957936,0.0,2.225195,rial,-43.169858047840385,-86.69971609568076
-41.769832442956194,-83.53966488591233,0.0,1.8565116,rial,-43.380387344180185,-87.08077468836036
-38.512149955476694,-77.0242999109534,0.0,1.8378022,rial,-43.31058055514121,-86.94116111028241
-33.349419912287026,-66.69883982457405,0.0,2.0997484,rial,-43.343388745302676,-87.00677749060534
-56.30465928005704,-114.60931856011409,0.0,2.026969,rial,-43.52764269540102,-87.40195205746872
-41.54967542421983,-86.0993508484397,2.0,1.8027318,rial,-43.71573030021638,-87.79812726709942
-62.40626691934719,-124.81253383869438,0.0,1.8657506,rial,-44.18945417633456,-88.74557501933576
-42.62115351151235,-85.24230702302475,0.0,2.3124464,rial,-44.34050645390153,-89.00767957446973
-65.56727692535142,-131.13455385070282,0.0,2.1035404,rial,-44.66715570789435,-89.66764474912203
-36.99906081695691,-73.99812163391383,3.0,1.4164315,rial,-44.04865130526084,-88.45063594385502
-45.14797775625862,-90.29595551251722,0.0,1.9472889,rial,-44.3865410077501,-89.12641534883353
-43.41736663943889,-86.83473327887776,0.0,1.5100279,rial,-44.02311232220982,-88.39955797775298
-47.310478602379604,-94.62095720475918,11.0,1.7530965,rial,-44.116157150318045,-88.5923143006361
-51.79934915038453,-103.59869830076906,0.0,2.301287,rial,-44.11815284039645,-88.56297234745956
-50.74093533948268,-101.48187067896534,17.0,2.0970924,rial,-44.31277444115417,-88.97221554897502
-46.85632294460001,-93.71264588920002,0.0,2.4092557,rial,-44.076565544311194,-88.49979775528907
-30.980358735264844,-60.96071747052969,0.0,2.2069178,rial,-43.83565348542224,-88.00464030417783
-42.62600962247831,-85.2520192449566,0.0,1.7829889,rial,-43.35049587185831,-87.03432507704994
-41.066396616805406,-80.63279323361081,0.0,1.7392503,rial,-43.63314551100771,-87.57962435534876
-33.90367991974895,-67.3073598394979,0.0,2.118338,rial,-42.97175072622471,-86.25016811911608
-33.49857530193914,-66.4971506038783,1.0,1.9719697,rial,-42.95293042503832,-86.22586085007664
-31.22561278735701,-62.45122557471403,0.0,1.1317755,rial,-42.55530695249251,-85.45728057165167
-45.92503438343092,-94.85006876686181,0.0,2.7361803,rial,-42.55870210085639,-85.50407086837943
-30.745850031297547,-63.49170006259509,0.0,2.0172367,rial,-42.11715324612608,-84.64763982558547
-64.49965574298332,-129.99931148596664,3.0,2.0933905,rial,-42.38151446583511,-85.1896955983369
-39.58535839767421,-80.17071679534843,4.0,2.3073187,rial,-42.28179932288875,-84.95026531244416
-31.01956882191354,-62.03913764382708,5.0,1.7868779,rial,-42.48127322233913,-85.33587977801159
-49.847549867704885,-99.69509973540977,0.0,2.5197892,rial,-42.12948217371052,-84.63229768075439
-39.91966359598782,-79.83932719197566,9.0,1.822064,rial,-42.00923515118497,-84.39180363570327
-50.16130797594249,-100.32261595188498,8.0,1.6006705,rial,-42.08916069721296,-84.55165472775926
-32.312982160179885,-64.62596432035978,0.0,1.9788579,rial,-42.18494478906461,-84.70988957812921
-42.9793867421596,-83.95877348431922,0.0,2.1262534,rial,-42.46260835065499,-85.22521670130999
-42.56460241284962,-85.12920482569922,0.0,1.7266295,rial,-42.593942878090104,-85.47455242284687
-29.230812779719702,-58.4616255594394,2.0,1.5138392,rial,-42.59412762418253,-85.47492191503173
-46.68660298756558,-93.3732059751312,0.0,2.2809918,rial,-42.9312053520628,-86.14907737079226
-59.29505272304483,-118.59010544608967,0.0,1.7866586,rial,-43.40665007562265,-87.08663348457863
-55.753012500810364,-111.50602500162074,0.0,2.4813871,rial,-43.46167442503315,-87.19668218339962
-43.26093440979314,-86.52186881958629,0.0,1.7457516,rial,-43.451242702457186,-87.14248540491435
-51.633994866770585,-101.7679897335412,0.0,1.8063736,rial,-43.79797098268855,-87.81594196537708
-49.36240150806621,-98.72480301613241,6.0,2.1696992,rial,-44.03698214690547,-88.3006309604776
-34.124729992246,-66.74945998449199,0.0,2.4182029,rial,-44.05265264323698,-88.3186386198073
-35.21527644658635,-70.43055289317265,1.0,1.55841,rial,-44.12028895130989,-88.40057790261977
-59.30854940889166,-118.61709881778333,0.0,1.7555047,rial,-44.519786555899614,-89.19957311179922
-27.23347613047646,-54.46695226095291,0.0,1.9215493,rial,-44.40106716358622,-88.96213432717244
-49.7188827300922,-99.43776546018442,2.0,1.7846364,rial,-44.21712847792616,-88.59425695585233
-45.987562807565816,-94.97512561513163,1.0,2.0993485,rial,-44.531725754406956,-89.2634515088139
-48.29149440363543,-96.58298880727085,0.0,1.7483853,rial,-44.519355116385675,-89.23871023277135
-48.690891590105736,-96.88178318021144,0.0,2.1431918,rial,-44.74601705760109,-89.6653674485355
-44.22562661550818,-88.45125323101635,0.0,1.9613916,rial,-44.531158491498054,-89.23565031632944
-41.33210097701171,-82.66420195402347,0.0,1.6969974,rial,-44.4246221567304,-89.0092443134608
-39.5479111061114,-77.09582221222283,0.0,2.2046092,rial,-44.464846487442365,-89.0563596415514
-33.80756493530133,-68.11512987060266,3.0,1.9534535,rial,-44.16130970934485,-88.44261941868969
-30.438383768257335,-60.87676753651468,0.0,1.4893637,rial,-44.192118435253114,-88.4909035371729
-47.71664712325116,-95.4332942465023,2.0,2.1714532,rial,-44.24220610242741,-88.61774553818813
-53.20223967980653,-106.40447935961306,1.0,1.697102,rial,-44.51759820426553,-89.18186307519771
-32.43095427692826,-66.86190855385654,0.0,1.7476894,rial,-44.07767869227497,-88.34869071788327
-52.84673581639725,-105.69347163279451,0.0,2.4874942,rial,-44.01726906633396,-88.22787146600126
-28.567502627758028,-57.13500525551606,2.0,2.1901553,rial,-43.80650812064949,-87.76634957463232
-47.21389626628703,-94.42779253257409,0.0,2.141582,rial,-43.81507729050027,-87.78348791433388
-25.00686404134387,-50.01372808268772,2.0,1.3246921,rial,-43.491178020421685,-87.14902270751003
-33.0909314851889,-64.68186297037778,0.0,1.2063606,rial,-43.49961401494472,-87.11922802988944
-36.49821175148399,-72.496423502968,9.0,2.0867717,rial,-43.19628990404249,-86.49257980808495
-33.84315603344825,-67.68631206689648,5.0,1.7300497,rial,-43.059721197687516,-86.2461090620417
-64.56023867711842,-129.12047735423684,0.0,2.5569193,rial,-43.02875925769097,-86.18418518204861
-29.024192708947666,-60.04838541789533,2.0,1.1383067,rial,-42.87762750694643,-85.87525501389287
-38.90265445091597,-77.80530890183189,0.0,1.7084639,rial,-42.87522762269038,-85.83045524538076
-43.79233855175874,-88.58467710351746,1.0,1.5437928,rial,-43.07051627489477,-86.24103254978954
-41.04683424551449,-82.093668491029,0.0,2.681854,rial,-42.89706195361719,-85.89412390723437
-47.65915794272581,-95.31831588545163,0.0,2.362159,rial,-42.914403897494246,-85.9288077949885
-47.8683701081489,-95.7367402162978,0.0,2.5823658,rial,-42.93963109522873,-85.97926219045743
-58.0963947733932,-114.69278954678643,0.0,2.6308243,rial,-43.062929237887886,-86.21252514244246
-46.482957726722724,-95.96591545344548,0.0,2.7059653,rial,-43.16965121838427,-86.47263577010186
-39.078086880729266,-78.15617376145853,1.0,1.8120673,rial,-43.06706661602317,-86.26746656537966
-39.075770347457585,-77.65154069491517,3.0,1.6787895,rial,-43.16488836802326,-86.45644340271318
-25.495666347498137,-52.991332694996274,3.0,1.292918,rial,-42.67013757795467,-85.49360848924267
-75.75869123162043,-151.5173824632408,0.0,2.639401,rial,-43.30156366024574,-86.7431273204915
-43.89227729651277,-88.28455459302555,7.0,2.4869978,rial,-43.32986292495983,-86.80639251658634
-64.74191807537619,-128.98383615075235,0.0,2.7512195,rial,-43.6795931665585,-87.499186333117
-28.620855235728794,-57.24171047145758,0.0,2.1817386,rial,-43.61654563753772,-87.37309127507545
-72.86456896856907,-145.7291379371382,5.0,1.7713399,rial,-43.837344433384544,-87.78802220010242
-59.46728459391629,-118.93456918783255,0.0,2.5373266,rial,-44.0762458889805,-88.22582511129433
-49.085031133257594,-98.1700622665152,0.0,2.5518184,rial,-43.89862941183264,-87.87059215699861
-31.82146131535616,-63.64292263071232,4.0,2.2502558,rial,-43.754633515883896,-87.58260036510111
-34.403448216921404,-69.80689643384278,0.0,1.6582673,rial,-43.33911579977149,-86.76489826620964
-27.396046898937424,-55.79209379787486,5.0,1.5446506,rial,-43.211075614197895,-86.52215122839578
-57.9128802726489,-115.32576054529778,11.0,2.4618478,rial,-43.38127431441644,-86.8558819621662
-27.26640513548861,-56.03281027097725,1.0,2.4240537,rial,-43.16592816103043,-86.44518965539419
-43.52651357543578,-87.05302715087161,0.0,2.3835897,rial,-43.11547529400451,-86.34428392134235
-55.785617531993765,-111.57123506398756,1.0,1.7695072,rial,-43.16862553909264,-86.4505844115186
-40.736696712615206,-82.47339342523041,7.0,1.7083907,rial,-43.0352356907344,-86.19713804813547
-48.03752155960939,-96.07504311921876,0.0,1.7947251,rial,-43.0509850056012,-86.22863667786905
-61.99653657654744,-123.99307315309491,0.0,2.6640818,rial,-43.46453404348497,-87.06906808696992
-48.49450519346281,-95.98901038692563,0.0,2.0043144,rial,-43.54278065109809,-87.21222796886283
-70.75826264464246,-141.51652528928494,0.0,2.3731065,rial,-43.93867219813592,-88.0240110629385
-38.060295846919615,-79.12059169383924,0.0,1.5285556,rial,-43.99409374383152,-88.18152082099638
-44.42363198237418,-87.34726396474832,0.0,2.2562704,rial,-44.13976116623733,-88.45952233247465
-40.925045476317706,-81.85009095263543,0.0,1.4607948,rial,-44.269086935423466,-88.71817387084694
-33.17625875131772,-66.85251750263545,1.0,1.3770514,rial,-44.099103260328626,-88.34487318732391
-63.9452263246197,-127.89045264923942,7.0,2.0174356,rial,-44.54176161090625,-89.20352322181252
-47.35070338253205,-94.70140676506409,0.0,1.652991,rial,-44.31310891276691,-88.73288449220048
-26.474161798281223,-52.94832359656243,0.0,1.7996553,rial,-44.13829295810833,-88.36991924955001
-39.552124613621494,-79.104249227243,7.0,1.9219031,rial,-44.25206036866444,-88.59745407066221
-47.46685082549112,-94.93370165098223,0.0,1.6179891,rial,-44.22031771476826,-88.53396876286985
-40.96096498879925,-80.92192997759851,3.0,1.734531,rial,-44.23420173333908,-88.54840346667814
-51.593374247076085,-103.18674849415217,0.0,2.6380684,rial,-44.25329595028752,-88.58659190057504
-25.230296826604167,-48.46059365320836,0.0,1.6938345,rial,-44.158860145839846,-88.37105362501302
-28.008120434548214,-59.01624086909642,0.0,1.9772857,rial,-43.95924326173836,-88.0384865234767
-38.73468151294804,-77.4693630258961,0.0,1.8438662,rial,-43.90817764973967,-87.93635529947935
-32.18238502418147,-66.36477004836296,0.0,2.2840142,rial,-43.94753194633249,-88.04173055933167
-27.76270692734359,-54.525413854687194,1.0,1.5249321,rial,-43.6952133321962,-87.52375999772573
-46.80443644619592,-93.10887289239184,12.0,2.1727836,rial,-43.52867178183821,-87.18401023034309
-28.817480563856385,-56.63496112771277,0.0,1.6926895,rial,-43.169531356012165,-86.45239604535766
-34.93930043569348,-68.87860087138695,0.0,1.8716605,rial,-43.0585762363575,-86.217152472715
-48.815764181840095,-97.63152836368022,0.0,1.8769388,rial,-43.02099982722509,-86.1619996544502
-31.86786037276816,-63.73572074553632,0.0,1.4019692,rial,-42.78773927875445,-85.6954785575089
-61.20250834571333,-122.40501669142665,1.0,2.0334113,rial,-43.14877632346735,-86.43755264693469
-48.144023414304904,-96.2880468286098,11.0,1.7322677,rial,-43.32115961637027,-86.78231923274053
-75.16230045415811,-150.32460090831623,7.0,2.00028,rial,-43.53254296364048,-87.20508592728098
-19.971198276399388,-38.942396552798755,0.0,1.5384101,rial,-43.43571259225279,-86.99809185117225
-43.72072159757134,-89.4414431951427,0.0,1.8493104,rial,-43.35573711048585,-86.86480755430502
-51.148439746775,-101.79687949355001,8.0,1.8154014,rial,-43.42454880300863,-86.95576427268394
-36.241769603807654,-71.9835392076153,0.0,2.2061682,rial,-43.2638858056776,-86.6277716113552
-15.878761260469581,-30.257522520939162,0.0,1.9012315,rial,-42.826390734615785,-85.73944813589823
-26.746099124387346,-54.492198248774706,0.0,2.3671122,rial,-42.593330368067505,-85.286660736135
-45.58159948927342,-90.16319897854684,0.0,2.4318018,rial,-42.64999034823099,-85.38664736312865
-42.36049010839781,-84.72098021679565,0.0,1.8615997,rial,-42.68749140159481,-85.48831613652297
-47.37580117407966,-94.75160234815932,0.0,2.5311193,rial,-42.868401218111856,-85.84346910289038
-42.52370970877533,-85.04741941755071,0.0,2.5161676,rial,-43.02953889731876,-86.16574446130419
-62.4941131517716,-124.9882263035432,7.0,2.1851435,rial,-43.226571777699036,-86.55981022206474
-32.97651686845705,-65.9530337369141,0.0,2.1428053,rial,-42.95689547354771,-86.02045761376209
-42.32233537808348,-83.64467075616695,3.0,1.7684566,rial,-43.088780554896445,-86.24422777645955
-49.73434481051544,-99.46868962103083,16.0,1.923608,rial,-43.047282008151356,-86.16123068296938
-49.18903846433022,-98.37807692866045,0.0,2.4438143,rial,-43.32223581930565,-86.71113830527797
-39.19476855667936,-78.38953711335871,8.0,1.8570848,rial,-43.215314116510875,-86.49729489968844
-39.41956282213696,-78.83912564427393,0.0,1.7119532,rial,-43.40748343358812,-86.88163353384292
-53.1552939886671,-106.31058797733421,0.0,1.766035,rial,-43.675008266967836,-87.43668320060233
-52.01285793659431,-104.0257158731886,5.0,1.7303313,rial,-43.881870216102634,-87.85707376553862
